Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP,^NSMIDCP
Date,,,,,,
2008-12-11,4288.51904296875,4288.60009765625,4313.9501953125,4185.7001953125,4214.2998046875,0
2008-12-12,4323.76806640625,4323.85009765625,4350.5,4145.5498046875,4222.5498046875,0
2008-12-15,4400.7666015625,4400.85009765625,4471.75,4380.89990234375,4380.89990234375,0
2008-12-16,4505.314453125,4505.39990234375,4519.0,4379.39990234375,4384.14990234375,0
2008-12-17,4354.017578125,4354.10009765625,4559.7998046875,4342.60009765625,4528.60009765625,0
2008-12-18,4524.4140625,4524.5,4540.89990234375,4318.39990234375,4354.35009765625,0
2008-12-19,4603.0126953125,4603.10009765625,4628.39990234375,4508.75,4519.25,0
2008-12-22,4576.61328125,4576.7001953125,4695.2998046875,4546.4501953125,4604.64990234375,0
2008-12-23,4403.71630859375,4403.7998046875,4554.2001953125,4386.7998046875,4552.64990234375,0
2008-12-24,4403.81640625,4403.89990234375,4434.25,4333.7001953125,4386.25,0
2008-12-26,4325.16796875,4325.25,4485.9501953125,4301.4501953125,4420.4501953125,0
2008-12-29,4451.91552734375,4452.0,4468.7001953125,4269.7998046875,4319.35009765625,0
2008-12-30,4557.91357421875,4558.0,4579.60009765625,4451.85009765625,4485.60009765625,0
2008-12-31,4555.61376953125,4555.7001953125,4634.14990234375,4535.5498046875,4571.4501953125,0
2009-01-02,4769.65966796875,4769.75,4826.60009765625,4679.89990234375,4703.25,0
2009-01-05,4928.35693359375,4928.4501953125,4935.5498046875,4804.64990234375,4804.64990234375,0
2009-01-06,4944.7060546875,4944.7998046875,5006.10009765625,4840.4501953125,4910.7001953125,0
2009-01-07,4541.9638671875,4542.0498046875,5007.25,4505.0,4964.4501953125,0
2009-01-09,4408.71630859375,4408.7998046875,4595.85009765625,4323.0498046875,4503.0,0
2009-01-12,4328.2177734375,4328.2998046875,4439.10009765625,4290.85009765625,4411.35009765625,0
2009-01-13,4247.3193359375,4247.39990234375,4358.89990234375,4196.14990234375,4323.5,0
2009-01-14,4394.96630859375,4395.0498046875,4417.0498046875,4268.2001953125,4268.2001953125,0
2009-01-15,4256.76953125,4256.85009765625,4330.4501953125,4215.9501953125,4330.4501953125,0
2009-01-16,4310.818359375,4310.89990234375,4322.89990234375,4262.7001953125,4282.4501953125,0
2009-01-19,4327.4677734375,4327.5498046875,4352.75,4295.5498046875,4324.5498046875,0
2009-01-20,4287.01904296875,4287.10009765625,4308.14990234375,4245.2001953125,4295.5498046875,0
2009-01-21,4184.6708984375,4184.75,4285.14990234375,4169.89990234375,4253.5,0
2009-01-22,4139.37158203125,4139.4501953125,4227.0498046875,4092.75,4227.0498046875,0
2009-01-23,3989.32421875,3989.39990234375,4141.89990234375,3964.949951171875,4124.5498046875,0
2009-01-27,4051.72314453125,4051.800048828125,4073.5,3996.449951171875,4038.25,0
2009-01-28,4149.97119140625,4150.0498046875,4158.2998046875,4048.39990234375,4065.10009765625,0
2009-01-29,4143.72119140625,4143.7998046875,4193.7001953125,4103.4501953125,4157.2001953125,0
2009-01-30,4230.06982421875,4230.14990234375,4239.7001953125,4070.64990234375,4101.35009765625,0
2009-02-02,4107.2724609375,4107.35009765625,4224.14990234375,4103.5,4214.14990234375,0
2009-02-03,4061.22314453125,4061.300048828125,4166.39990234375,4032.64990234375,4120.10009765625,0
2009-02-04,4070.472900390625,4070.550048828125,4129.64990234375,4057.39990234375,4074.39990234375,0
2009-02-05,4048.623291015625,4048.699951171875,4087.60009765625,4034.10009765625,4074.800048828125,0
2009-02-06,4138.0712890625,4138.14990234375,4147.2001953125,4070.35009765625,4070.35009765625,0
2009-02-09,4257.76953125,4257.85009765625,4265.4501953125,4154.9501953125,4155.2998046875,0
2009-02-10,4280.119140625,4280.2001953125,4324.89990234375,4233.5,4268.35009765625,0
2009-02-11,4269.31884765625,4269.39990234375,4277.5498046875,4191.35009765625,4228.9501953125,0
2009-02-12,4231.27001953125,4231.35009765625,4300.75,4224.2998046875,4251.10009765625,0
2009-02-13,4307.2685546875,4307.35009765625,4337.64990234375,4257.39990234375,4257.39990234375,0
2009-02-16,4166.12109375,4166.2001953125,4323.10009765625,4147.2001953125,4304.89990234375,0
2009-02-17,4051.023193359375,4051.10009765625,4148.7998046875,4033.5,4148.7998046875,0
2009-02-18,4033.923583984375,4034.0,4080.60009765625,4002.449951171875,4013.949951171875,0
2009-02-19,4054.123046875,4054.199951171875,4088.949951171875,4024.35009765625,4057.64990234375,0
2009-02-20,3981.724609375,3981.800048828125,4025.39990234375,3949.75,4025.39990234375,0
2009-02-24,3917.475830078125,3917.550048828125,3978.550048828125,3869.25,3978.550048828125,0
2009-02-25,3959.025146484375,3959.10009765625,4003.85009765625,3947.35009765625,3947.35009765625,0
2009-02-26,3960.525146484375,3960.60009765625,3968.300048828125,3887.75,3955.35009765625,0
2009-02-27,3980.474609375,3980.550048828125,3987.949951171875,3917.25,3960.35009765625,0
2009-03-02,3849.826904296875,3849.89990234375,3941.550048828125,3828.85009765625,3941.550048828125,0
2009-03-03,3788.7783203125,3788.85009765625,3860.800048828125,3780.0,3832.050048828125,0
2009-03-04,3786.5283203125,3786.60009765625,3827.949951171875,3766.050048828125,3792.10009765625,0
2009-03-05,3679.2802734375,3679.35009765625,3831.199951171875,3658.75,3820.300048828125,0
2009-03-06,3688.730224609375,3688.800048828125,3696.0,3594.199951171875,3647.75,0
2009-03-09,3595.031982421875,3595.10009765625,3680.85009765625,3587.60009765625,3680.85009765625,0
2009-03-12,3641.680908203125,3641.75,3669.10009765625,3606.10009765625,3622.75,0
2009-03-13,3802.327880859375,3802.39990234375,3814.949951171875,3668.550048828125,3668.550048828125,0
2009-03-16,3919.02587890625,3919.10009765625,3924.85009765625,3811.75,3811.75,0
2009-03-17,3900.325927734375,3900.39990234375,3988.300048828125,3877.550048828125,3913.85009765625,0
2009-03-18,3974.524658203125,3974.60009765625,4029.75,3936.449951171875,3936.449951171875,0
2009-03-19,4000.3740234375,4000.449951171875,4030.199951171875,3935.64990234375,3996.550048828125,0
2009-03-20,3969.6748046875,3969.75,4001.89990234375,3941.300048828125,4001.89990234375,0
2009-03-23,4126.32177734375,4126.39990234375,4135.0,3998.449951171875,3998.449951171875,0
2009-03-24,4086.672607421875,4086.75,4233.7998046875,4069.800048828125,4153.10009765625,0
2009-03-25,4189.8203125,4189.89990234375,4203.2001953125,4071.64990234375,4087.300048828125,0
2009-03-26,4279.76904296875,4279.85009765625,4303.60009765625,4228.60009765625,4228.60009765625,0
2009-03-27,4390.466796875,4390.5498046875,4405.60009765625,4263.75,4277.5498046875,0
2009-03-30,4247.3193359375,4247.39990234375,4358.25,4221.35009765625,4358.25,0
2009-03-31,4336.3681640625,4336.4501953125,4365.9501953125,4196.85009765625,4272.2001953125,0
2009-04-01,4388.06689453125,4388.14990234375,4404.85009765625,4297.4501953125,4343.2001953125,0
2009-04-02,4579.06298828125,4579.14990234375,4619.14990234375,4452.64990234375,4452.64990234375,0
2009-04-06,4720.560546875,4720.64990234375,4737.5498046875,4619.0,4619.0,0
2009-04-08,4799.75927734375,4799.85009765625,4813.5,4548.75,4625.35009765625,0
2009-04-09,4896.1572265625,4896.25,4951.75,4781.75,4839.5498046875,0
2009-04-13,5032.2548828125,5032.35009765625,5086.75,4924.85009765625,4924.85009765625,0
2009-04-15,5247.05029296875,5247.14990234375,5267.0498046875,4927.39990234375,5008.35009765625,0
2009-04-16,5011.90478515625,5012.0,5389.25,4967.5498046875,5264.89990234375,0
2009-04-17,5117.90283203125,5118.0,5255.7998046875,5010.2001953125,5010.2001953125,0
2009-04-20,5226.30078125,5226.39990234375,5318.25,5143.4501953125,5143.4501953125,0
2009-04-21,5183.751953125,5183.85009765625,5228.5,5107.0,5193.89990234375,0
2009-04-22,5141.25244140625,5141.35009765625,5304.4501953125,5107.0498046875,5198.0,0
2009-04-23,5271.35009765625,5271.4501953125,5285.60009765625,5048.64990234375,5157.2998046875,0
2009-04-24,5386.2978515625,5386.39990234375,5397.35009765625,5274.60009765625,5274.60009765625,0
2009-04-27,5340.94873046875,5341.0498046875,5466.39990234375,5289.7001953125,5350.7998046875,0
2009-04-28,5134.552734375,5134.64990234375,5396.35009765625,5113.75,5341.7998046875,0
2009-04-29,5281.69970703125,5281.7998046875,5293.85009765625,5136.14990234375,5136.14990234375,0
2009-05-04,5508.6455078125,5508.75,5516.0,5380.0498046875,5380.0498046875,0
2009-05-05,5607.79345703125,5607.89990234375,5627.25,5509.4501953125,5536.10009765625,0
2009-05-06,5478.39599609375,5478.5,5663.10009765625,5435.10009765625,5620.9501953125,0
2009-05-07,5595.744140625,5595.85009765625,5609.39990234375,5494.5,5494.5,0
2009-05-08,5526.64501953125,5526.75,5643.0498046875,5439.85009765625,5626.7998046875,0
2009-05-11,5468.9462890625,5469.0498046875,5580.39990234375,5404.85009765625,5544.7001953125,0
2009-05-12,5599.7939453125,5599.89990234375,5614.39990234375,5403.5498046875,5451.7998046875,0
2009-05-13,5598.494140625,5598.60009765625,5682.85009765625,5567.89990234375,5605.25,0
2009-05-14,5664.4423828125,5664.5498046875,5673.14990234375,5454.2998046875,5511.10009765625,0
2009-05-15,5742.2412109375,5742.35009765625,5801.64990234375,5675.60009765625,5675.60009765625,0
2009-05-18,6593.625,6593.75,6631.60009765625,6159.7998046875,6159.7998046875,0
2009-05-19,6773.87158203125,6774.0,7014.2001953125,6314.2998046875,6851.7001953125,0
2009-05-20,7089.06591796875,7089.2001953125,7113.7001953125,6764.60009765625,6764.60009765625,0
2009-05-21,7068.416015625,7068.5498046875,7273.5498046875,6986.10009765625,7063.64990234375,0
2009-05-22,7122.76513671875,7122.89990234375,7133.85009765625,6923.85009765625,7009.89990234375,0
2009-05-25,7269.71240234375,7269.85009765625,7288.7001953125,7144.9501953125,7153.5498046875,0
2009-05-26,7048.1162109375,7048.25,7373.0498046875,6991.5498046875,7302.85009765625,0
2009-05-27,7341.7607421875,7341.89990234375,7348.9501953125,7191.0,7191.0,0
2009-05-28,7342.31103515625,7342.4501953125,7394.7998046875,7284.14990234375,7386.0498046875,0
2009-05-29,7459.1083984375,7459.25,7544.4501953125,7392.14990234375,7392.14990234375,0
2009-06-01,7706.75390625,7706.89990234375,7708.10009765625,7555.7998046875,7581.7998046875,0
2009-06-02,7645.205078125,7645.35009765625,7774.4501953125,7497.0498046875,7731.7001953125,0
2009-06-03,7748.80322265625,7748.9501953125,7836.75,7621.64990234375,7643.7001953125,0
2009-06-04,7899.05029296875,7899.2001953125,7902.14990234375,7678.85009765625,7696.85009765625,0
2009-06-05,7884.400390625,7884.5498046875,8049.2998046875,7866.0,7969.85009765625,0
2009-06-08,7483.3583984375,7483.5,7986.89990234375,7422.39990234375,7905.2998046875,0
2009-06-09,7827.70166015625,7827.85009765625,7854.4501953125,7326.7998046875,7448.85009765625,0
2009-06-10,8011.84814453125,8012.0,8083.14990234375,7900.2001953125,7900.2001953125,0
2009-06-11,8019.64794921875,8019.7998046875,8072.39990234375,7860.64990234375,8022.2998046875,0
2009-06-12,7930.0498046875,7930.2001953125,8162.85009765625,7888.60009765625,8087.64990234375,0
2009-06-15,7885.1005859375,7885.25,8011.5,7821.9501953125,7877.0498046875,0
2009-06-16,8066.04736328125,8066.2001953125,8092.85009765625,7756.5,7792.4501953125,0
2009-06-17,7703.4541015625,7703.60009765625,8118.4501953125,7651.89990234375,8087.60009765625,0
2009-06-18,7534.25732421875,7534.39990234375,7786.4501953125,7398.60009765625,7720.64990234375,0
2009-06-19,7669.0546875,7669.2001953125,7704.2001953125,7454.2998046875,7603.60009765625,0
2009-06-22,7601.9560546875,7602.10009765625,7842.0,7573.39990234375,7790.2001953125,0
2009-06-23,7605.10595703125,7605.25,7638.2001953125,7393.2998046875,7497.60009765625,0
2009-06-24,7792.15234375,7792.2998046875,7814.39990234375,7609.39990234375,7639.2998046875,0
2009-06-25,7787.3525390625,7787.5,7931.9501953125,7767.75,7828.2998046875,0
2009-06-26,7971.9990234375,7972.14990234375,7984.25,7858.0,7867.85009765625,0
2009-06-29,8092.646484375,8092.7998046875,8158.75,7945.75,8006.4501953125,0
2009-06-30,7794.55224609375,7794.7001953125,8169.25,7759.5498046875,8112.7001953125,0
2009-07-01,7847.10107421875,7847.25,7869.4501953125,7638.7001953125,7791.89990234375,0
2009-07-02,7841.3017578125,7841.4501953125,7934.0498046875,7762.85009765625,7898.89990234375,0
2009-07-03,7992.3486328125,7992.5,8003.25,7766.7001953125,7811.75,0
2009-07-06,7515.50732421875,7515.64990234375,8103.89990234375,7446.89990234375,8026.7001953125,0
2009-07-07,7594.35595703125,7594.5,7642.2001953125,7469.10009765625,7560.5,0
2009-07-08,7356.51025390625,7356.64990234375,7579.25,7295.10009765625,7579.25,0
2009-07-09,7393.06005859375,7393.2001953125,7445.2001953125,7265.0498046875,7375.75,0
2009-07-10,7207.86328125,7208.0,7462.10009765625,7160.14990234375,7379.14990234375,0
2009-07-13,7038.06689453125,7038.2001953125,7127.5,6931.7001953125,7127.5,0
2009-07-14,7413.8095703125,7413.9501953125,7440.5498046875,7112.4501953125,7112.4501953125,0
2009-07-15,7707.50390625,7707.64990234375,7728.2998046875,7488.75,7488.75,0
2009-07-16,7667.8046875,7667.9501953125,7851.5498046875,7628.0,7809.5498046875,0
2009-07-17,7860.7509765625,7860.89990234375,7889.25,7672.39990234375,7672.39990234375,0
2009-07-20,8119.29638671875,8119.4501953125,8131.35009765625,7925.7998046875,7925.7998046875,0
2009-07-21,8108.09619140625,8108.25,8160.2001953125,8022.14990234375,8148.25,0
2009-07-22,7960.89892578125,7961.0498046875,8229.75,7925.60009765625,8117.14990234375,0
2009-07-23,8114.6962890625,8114.85009765625,8132.0498046875,8002.0,8048.2001953125,0
2009-07-24,8225.3935546875,8225.5498046875,8240.849609375,8125.89990234375,8187.0498046875,0
2009-07-27,8300.892578125,8301.0498046875,8362.5498046875,8215.4501953125,8268.9501953125,0
2009-07-28,8370.69140625,8370.849609375,8402.5,8290.2001953125,8323.0498046875,0
2009-07-29,8239.84375,8240.0,8396.7001953125,8053.7998046875,8369.0,0
2009-07-30,8359.7421875,8359.900390625,8380.0498046875,8191.10009765625,8229.2001953125,0
2009-07-31,8473.490234375,8473.650390625,8537.4501953125,8409.5,8427.75,0
2009-08-03,8646.185546875,8646.349609375,8654.0,8460.2001953125,8475.4501953125,0
2009-08-04,8598.287109375,8598.4501953125,8697.400390625,8510.7001953125,8672.0,0
2009-08-05,8662.736328125,8662.900390625,8684.25,8539.599609375,8605.4501953125,0
2009-08-06,8428.2900390625,8428.4501953125,8695.400390625,8402.599609375,8653.150390625,0
2009-08-07,8222.7939453125,8222.9501953125,8426.25,8199.7998046875,8309.0,0
2009-08-10,8123.59619140625,8123.75,8378.4501953125,8078.39990234375,8317.4501953125,0
2009-08-11,8183.794921875,8183.9501953125,8253.75,8080.7001953125,8134.4501953125,0
2009-08-12,8175.39501953125,8175.5498046875,8204.9501953125,7971.60009765625,8156.64990234375,0
2009-08-13,8484.6884765625,8484.849609375,8501.400390625,8264.7998046875,8264.7998046875,0
2009-08-14,8434.7900390625,8434.9501953125,8513.349609375,8396.099609375,8505.400390625,0
2009-08-17,8083.74658203125,8083.89990234375,8334.2998046875,8064.7001953125,8334.2998046875,0
2009-08-18,8270.2431640625,8270.400390625,8297.900390625,8060.4501953125,8095.2001953125,0
2009-08-19,8106.34619140625,8106.5,8334.150390625,8072.2998046875,8285.349609375,0
2009-08-20,8173.7451171875,8173.89990234375,8238.900390625,8150.5,8169.10009765625,0
2009-08-21,8238.8935546875,8239.0498046875,8250.849609375,8095.39990234375,8176.39990234375,0
2009-08-24,8414.791015625,8414.9501953125,8428.150390625,8305.4501953125,8305.4501953125,0
2009-08-25,8421.2412109375,8421.400390625,8438.9501953125,8319.75,8408.400390625,0
2009-08-26,8500.638671875,8500.7998046875,8520.099609375,8438.7998046875,8438.7998046875,0
2009-08-27,8475.388671875,8475.5498046875,8547.650390625,8455.25,8494.2001953125,0
2009-08-28,8551.087890625,8551.25,8559.599609375,8426.150390625,8487.599609375,0
2009-08-31,8542.23828125,8542.400390625,8611.599609375,8451.349609375,8464.400390625,0
2009-09-01,8438.33984375,8438.5,8659.0498046875,8411.2998046875,8580.400390625,0
2009-09-02,8381.640625,8381.7998046875,8485.849609375,8360.5,8415.650390625,0
2009-09-03,8403.4404296875,8403.599609375,8486.9501953125,8378.2998046875,8425.0,0
2009-09-04,8502.388671875,8502.5498046875,8519.599609375,8374.75,8433.099609375,0
2009-09-07,8722.2353515625,8722.400390625,8734.900390625,8557.0,8557.0,0
2009-09-08,8689.634765625,8689.7998046875,8803.9501953125,8645.4501953125,8771.25,0
2009-09-09,8704.5849609375,8704.75,8740.400390625,8647.7998046875,8668.7998046875,0
2009-09-10,8700.9853515625,8701.150390625,8857.2001953125,8676.0,8765.0,0
2009-09-11,8648.185546875,8648.349609375,8773.5498046875,8568.75,8747.75,0
2009-09-14,8715.2353515625,8715.400390625,8735.0,8566.349609375,8633.2001953125,0
2009-09-15,8945.8798828125,8946.0498046875,8957.849609375,8714.0498046875,8714.0498046875,0
2009-09-16,9048.6279296875,9048.7998046875,9063.650390625,9001.650390625,9005.4501953125,0
2009-09-17,9087.427734375,9087.599609375,9138.0498046875,8992.099609375,9053.7998046875,0
2009-09-18,9186.7763671875,9186.9501953125,9198.25,9070.150390625,9084.150390625,0
2009-09-22,9223.7255859375,9223.900390625,9264.650390625,9196.349609375,9196.349609375,0
2009-09-23,9118.376953125,9118.5498046875,9235.349609375,9088.7001953125,9219.7001953125,0
2009-09-24,9163.2265625,9163.400390625,9177.900390625,9014.650390625,9050.9501953125,0
2009-09-25,9210.7255859375,9210.900390625,9278.349609375,9137.2001953125,9154.349609375,0
2009-09-29,9256.3740234375,9256.5498046875,9321.849609375,9240.0,9242.900390625,0
2009-09-30,9360.47265625,9360.650390625,9373.5,9248.5498046875,9258.099609375,0
2009-10-01,9390.8720703125,9391.0498046875,9436.400390625,9335.2998046875,9380.349609375,0
2009-10-05,9202.875,9203.0498046875,9356.4501953125,9177.849609375,9322.75,0
2009-10-06,9266.7744140625,9266.9501953125,9282.650390625,9044.7001953125,9232.75,0
2009-10-07,9358.822265625,9359.0,9469.9501953125,9289.150390625,9289.150390625,0
2009-10-08,9429.9208984375,9430.099609375,9464.0498046875,9370.4501953125,9409.099609375,0
2009-10-09,9391.5224609375,9391.7001953125,9536.400390625,9367.25,9489.599609375,0
2009-10-12,9575.16796875,9575.349609375,9594.75,9408.5498046875,9408.5498046875,0
2009-10-14,9779.2646484375,9779.4501953125,9803.150390625,9594.400390625,9594.400390625,0
2009-10-15,9886.8125,9887.0,9907.400390625,9797.7998046875,9797.7998046875,0
2009-10-16,9991.4609375,9991.650390625,10007.150390625,9859.2001953125,9896.099609375,0
2009-10-20,9991.310546875,9991.5,10094.900390625,9944.099609375,10022.2998046875,0
2009-10-21,9818.1630859375,9818.349609375,10012.2001953125,9784.75,9965.9501953125,0
2009-10-22,9660.8662109375,9661.0498046875,9851.650390625,9610.75,9820.75,0
2009-10-23,9739.765625,9739.9501953125,9850.849609375,9695.849609375,9695.849609375,0
2009-10-26,9641.0673828125,9641.25,9800.7001953125,9625.400390625,9746.5,0
